trial,roc_auc_mean,roc_auc_std,value,contamination,n_bins,n_random_cuts
32,0.6159619285200769,0.4301526545623572,18.580927395771972,0.004590572792415772,386,638
33,0.6788961059185595,0.34258932780194645,33.63067781166131,0.0028167421519994275,867,488
34,0.6683697903778764,0.3478586880971304,32.0511102280746,0.0038223678885186017,344,204
35,0.6437194555355147,0.3612177267220605,28.25017288134542,0.003485638705025829,115,532
36,0.618711263657535,0.40659330019052414,21.21179634670109,0.0043680314046554225,1062,456
37,0.6932371876636415,0.3356367309251201,35.76004567385214,0.0038251948074099545,522,650
38,0.6522635760770219,0.4017406702690862,25.052290580793567,0.003158765593134746,1444,642
39,0.6197340780948539,0.4198281347991613,19.990594329569262,0.0026177937771888742,523,766
40,0.660791826018837,0.38947173772343435,27.132008829540265,0.0033888675185658754,1685,572
41,0.6541182566702982,0.37232725418197365,28.179100248832455,0.00381492789437481,754,662
42,0.6071612948662385,0.43131793300588017,17.58433618603583,0.003893717740629682,304,492
43,0.5895837595843608,0.40699433646206923,18.25894231222916,0.002897322092706945,62,405
44,0.6459397374128044,0.3827764271184359,26.316331029436853,0.004474213013935997,582,617
45,0.6684304407136091,0.3520005076360096,31.642993307759955,0.0023751206408927504,936,681
46,0.6789511260569984,0.35054426563253893,32.840686042445945,0.0015062274371090655,337,751
47,0.6811865787013295,0.3581594990773333,32.302707962399616,0.004808122459134071,3083,535
48,0.6652652919928036,0.3717908116087332,29.34744803840704,0.003296476972740347,1228,371
49,0.656305733805731,0.36867848017269506,28.76272536330359,0.004230601219567788,740,879
50,0.6820253782381385,0.3189060546855973,36.311932355254115,0.0036792529908681827,217,939
51,0.6442175229031749,0.38076714693763286,26.345037596554207,0.0037155043133371758,251,935
52,0.6399571855676872,0.40313962645061513,23.68175591170721,0.003994103693204938,512,794
53,0.696550879846741,0.30384648429529226,39.270439555144875,0.0035841910240582745,86,429
54,0.6524172887140617,0.352895543864109,29.95217448499527,0.0036893330686928213,450,954
55,0.6742970088778925,0.34414175238218436,33.01552564957081,0.003101372366719436,276,301
56,0.6312755153502513,0.402829610924546,22.844590442570528,0.002723555612186781,699,835
57,0.6097234106797625,0.4352537499949578,17.446966068480474,0.0022535499178423933,2331,428
58,0.6595317770031784,0.3860646457632165,27.346713123996196,0.0033619773129398944,869,228
59,0.652669556400232,0.3810139919662424,27.165556443398962,0.0029691188004660647,2772,579
60,0.6957475271877435,0.27879440015433893,41.695312703340456,0.0036396385548770867,226,351
61,0.6608879438340756,0.36242477562810665,29.84631682059689,0.0035999593447287852,220,470
62,0.5994223251306662,0.3709449610871564,22.847736404350975,0.0032148900284466597,56,354
63,0.6841175769195641,0.3815610709659721,30.255650595359203,0.003446705802891744,4222,422
64,0.6340938007485827,0.39848453987888965,23.560926086969303,0.0036258239375812533,611,235
65,0.68981166319903,0.3200314278132761,36.978023538575385,0.004208893782199127,463,613
66,0.6876968061261236,0.3147982692963687,37.28985368297549,0.004228644479131549,213,391
67,0.6238479844381092,0.3613761019731318,26.24718824649774,0.003976543299204368,188,264
68,0.6644783263266342,0.3625750548634145,30.190327146321966,0.004204204015241113,448,336
69,0.5792838131509082,0.4038789695762123,17.540484357469587,0.004673308670141906,3396,168
70,0.6614345637864286,0.3480726056283971,31.33619581580315,0.004980363548077049,220,15
71,0.6938937945692123,0.3139468426378755,37.99469519313368,0.004405784048197625,351,380
72,0.682350733496425,0.3390767089642423,34.327402453218276,0.004394377732293094,632,391
73,0.704562986421697,0.2937033201870195,41.085966623467755,0.004501171959145464,209,314
74,0.6466029328364764,0.4069439403181691,23.96589925183073,0.004503998952560508,419,295
75,0.6158255756554327,0.4272071748014653,18.861840085396743,0.004775061093829856,770,355
76,0.6550288305505007,0.3498896915395259,30.51391390109747,0.004279861026630987,74,323
77,0.6107937673649558,0.42068466864176995,19.01090987231859,0.004137184023257259,1048,436
78,0.6552997183720761,0.3757243907622978,27.957532760977834,0.004595669402645485,383,477
79,0.6333768205451217,0.4115882568724284,22.17885636726933,0.000347438520506004,888,257
80,0.6568729660777478,0.36515183686929703,29.172112920845077,0.0019319552904446774,188,380
81,0.687763051759958,0.2839641009923949,40.37989507675631,0.004357944713690409,253,327
82,0.6909671348998317,0.3012989712453525,38.966816365447926,0.004376990857052978,436,317
83,0.6311053797030056,0.38955369585683514,24.15516838461705,0.004359670977854087,480,319
84,0.6863064928741242,0.3268112789881245,35.94952138859996,0.004523855815683718,639,352
85,0.66009463568706,0.33405571961094527,32.603891607611466,0.004681186031641926,148,403
86,0.5909054471802467,0.41255690737979567,17.834853980045107,0.004364022725435454,360,301
87,0.7362996754620951,0.30673665313222803,42.9563022329867,0.004834613794890682,577,268
88,0.7017947207153165,0.30529938555369585,39.64953351616206,0.004887490351482547,302,175
89,0.5649801927270434,0.4143839390733655,15.059625365367785,0.004844436450174808,806,125
90,0.6839954521858204,0.3314753605176169,35.25200916682035,0.004968500293400933,691,174
91,0.6280993185316825,0.33360001711529463,29.44993014163879,0.004741840027879628,54,276
92,0.6497106496547863,0.36500575751555314,28.470489213923315,0.004481397905857527,308,79
93,0.691552969238285,0.2882627162668953,40.32902529713897,0.001051455602324331,183,243
94,0.6952999408389312,0.3055184204883695,38.97815203505617,0.004662493348488173,540,242
95,0.630677716067774,0.43496666871419143,19.571104735358258,0.0048668628882554705,1364,195
96,0.6348018005715298,0.3895459033438239,24.52558972277059,0.000988878069150531,559,235
97,0.67340241708078,0.3758725307390451,29.752988634173487,0.004603819947281527,1149,131
98,0.6094936187830252,0.42671694674943683,18.27766720335884,0.004630453352966805,388,207
99,0.6742365219814687,0.3456922395939806,32.85442823874881,0.00473672041555947,569,251
100,0.6107858875265392,0.35353810998515955,25.72477775413796,0.0048935346799817364,155,314
101,0.6089592908340797,0.42233627332869667,18.662301750538308,0.004429792629376491,276,280
102,0.6368399770494549,0.3838598464283071,25.298013062114784,0.004096436691038655,174,365
103,0.6352271972642479,0.3994026036947762,23.582459356947172,0.004565780882088933,275,344
104,0.6313747355389828,0.42648189628456834,20.48928392544145,0.00429379031992675,423,146
105,0.6792837364530021,0.38550988384802976,29.377385260497235,0.003989110978152214,502,89
106,0.5913746101795726,0.4114619407909721,17.99126693886005,0.0048081191481517,160,392
