trial,roc_auc_mean,roc_auc_std,value,n_neighbors,contamination
135,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024456875352789577
136,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024424425804729522
137,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002444321057358537
138,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024299152872114256
139,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0025089871248814197
140,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024777924620416184
141,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0025295826033213077
142,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002500619368823114
143,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024632079308205272
144,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024752757574524288
145,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024787233500837696
146,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0025276410498183974
147,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002535819581977667
148,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0025373070509440853
149,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002517237705503132
150,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002545134473422695
151,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024860377872888925
152,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024696534580691838
153,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002526466400288132
154,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002466127211399533
155,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0025024590668181767
156,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024780131855866986
157,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024631240717546536
158,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002486149305076462
159,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002488591168262218
160,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.00251629609845047
161,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024813600648849183
162,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002472539722759411
163,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024915817131686956
164,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024563098057398453
165,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002456717247979419
166,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.0024505275685057113
167,0.6758471977727725,0.24587689899385823,42.99702987789142,25,0.002470719521617942
