trial,roc_auc_mean,roc_auc_std,value,n_estimators,contamination,max_samples,max_features
658,0.7032715876545113,0.2571725780556504,44.60990095988608,10,0.0033999164798420465,0.9206554598339292,0.7190153473230745
659,0.7032715876545113,0.2571725780556504,44.60990095988608,10,0.0033976890729492,0.9206917597997983,0.7194128565082323
660,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.003400716158820957,0.919802011646287,0.7195875158598775
661,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0033999312210500365,0.920127497783628,0.7200058654244086
662,0.7064933743850011,0.262292911108276,44.420046327672516,10,0.003398991940727461,0.9196737009225637,0.7197484151617131
663,0.7032715876545113,0.2571725780556504,44.60990095988608,10,0.003407410260018974,0.9207588837400216,0.7185950963737244
664,0.7081431155410235,0.2592368210844827,44.89062944565408,10,0.003406393599463633,0.9200246586940661,0.7188368437366484
665,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.003396917096452836,0.920062626808287,0.7207726634778232
666,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.00340210040665587,0.9198257324083621,0.7199560858535217
667,0.7133812580782846,0.26206475325779954,45.1316504820485,10,0.0034047982740832597,0.9204968547640064,0.7193028572700101
668,0.7158331875558223,0.2632179104666797,45.26152770891426,10,0.003407629171787129,0.9202557128510094,0.7185575343124591
669,0.7133812580782846,0.26206475325779954,45.1316504820485,10,0.003402488846086898,0.9205126806192603,0.7188985661615994
670,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003412643712862419,0.920161098746413,0.7186611000264088
671,0.7156668310889724,0.2630657315036919,45.260109958528055,10,0.0034042868006930855,0.9202787114389326,0.7182407501376762
672,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.003399265738681412,0.9202246440667945,0.7201672549430291
673,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0034037393902192122,0.9200754457781419,0.7195886822619835
674,0.7133813520605617,0.2620646228023031,45.13167292582587,10,0.0034085044254468034,0.9204567132800556,0.7192259603823485
675,0.7160993923559859,0.2628475433053609,45.32518490506249,10,0.003405792305146849,0.9202204525213991,0.7197360157542257
