trial,roc_auc_mean,roc_auc_std,value,contamination,n_components
125,0.48404260741557553,0.38940874387694807,9.463386353862745,0.0008868277612705749,0.8517769661453327
126,0.48404260741557553,0.38940874387694807,9.463386353862745,0.0008801418025478478,0.8588514258024533
127,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0009737096524848696,0.8863873700240699
128,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0010577114533564934,0.8813990095650245
129,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0008716560972950096,0.874088103314691
130,0.48404260741557553,0.38940874387694807,9.463386353862745,0.0009670834039832083,0.8530409839651547
131,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0010711603437336948,0.8870873856227233
132,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0008297071009814825,0.8722581101498692
133,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011202324938791785,0.8714843051340366
134,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0008766306464156819,0.8926254746632066
135,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011516996389489952,0.881520168327302
136,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011673133540490916,0.8847257274773682
137,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011234234967153623,0.8844944874351297
138,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0009200567079781856,0.8888288813914453
139,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001173437921670687,0.8837617216925013
140,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0008987874934161147,0.8886996479692254
141,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0009942070866271063,0.8907493457136622
142,0.484051726640633,0.38940908520373396,9.464264143689904,0.0012541817093173373,0.9039056427287175
143,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011097566194900267,0.8872133483201823
144,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011918308013571643,0.8836836488647517
145,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0010233975798216025,0.873280173695365
146,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0012333194901349193,0.8952422112229537
147,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0013211365275077344,0.8943174184439246
148,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011083169856952093,0.8757920844766028
149,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0009342095736929662,0.8773539583055717
150,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0012471391169804789,0.8916145360908465
151,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0013044577748009326,0.8729933953984372
152,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011986376761615603,0.8718513176051155
153,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011861700473499986,0.8772440141619167
154,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001066080285318362,0.8839373970741332
155,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011188446773846112,0.8704636044311612
156,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001174937231374576,0.8900956527187857
157,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011322914871263613,0.8854683840159217
158,0.48411699092504895,0.3894115404620688,9.470545046298017,0.0011602720223001562,0.897837417045235
159,0.48404260741557553,0.38940874387694807,9.463386353862745,0.001130394347898317,0.8580586433381105
160,0.48411699092504895,0.3894115404620688,9.470545046298017,0.001298916246859159,0.8739415944128044
