trial,roc_auc_mean,roc_auc_std,value,n_estimators,contamination,max_samples,max_features
100,0.9251458476321209,0.04445471061149971,88.06911370206211,236,0.001122463683469177,0.8096226753261102,0.5265362385907698
101,0.9177962708762296,0.054694194713436416,86.31020761627933,199,0.0007280358061412409,0.7409873949221053,0.7792264340413265
102,0.9098413787844124,0.05474445519124468,85.50969235931677,252,0.002082193750193036,0.7521217875851323,0.46145256751477404
103,0.926261153054221,0.043788187061450115,88.24729659927708,252,0.0008398230782227733,0.8195732708385328,0.5968401700611514
104,0.9278125714939374,0.03736228155143509,89.04502899425023,201,0.0014061719013324539,0.6861666796600112,0.643866570541465
105,0.9255843437809808,0.03764919040881155,88.79351533721692,241,0.0008560178397469791,0.6838699684026175,0.6183001557723589
106,0.9195931518340578,0.05445207228540745,86.51410795486503,223,0.0012006950509108386,0.7621131273049077,0.7064184972182217
107,0.915801590025166,0.05391345345726282,86.18881365679032,223,0.0010526851370072398,0.7189951187122596,0.6777305274364223
108,0.9284679325859834,0.038820609028810106,88.96473235571733,242,0.0010627659083403795,0.6725517209157988,0.6239549472963714
109,0.9300193510256998,0.03908324675577621,89.09361042699236,235,0.0006094813763077125,0.72263673447144,0.6116198178130717
110,0.9289135781285748,0.04059871345687816,88.83148646716967,215,0.0014539973877344486,0.740737992436074,0.5038130607058446
111,0.919578853046595,0.054910707858381536,86.46681451882134,250,0.0006547393581870194,0.632203533916502,0.6831797028917865
112,0.9209157896743689,0.04729029424201272,87.36254954323563,240,0.000696856110222986,0.6427396536777359,0.6570755818589574
113,0.925131548844658,0.04274475731086412,88.23867915337938,221,0.0010867790079734068,0.6515504767459783,0.6335042443860389
114,0.9264732517349196,0.04163658383653578,88.48366678983838,235,0.001238466655386959,0.668759637493222,0.6659640646156995
115,0.924256939678182,0.04000300751492317,88.42539321632589,236,0.0004307235495288462,0.6864369093607625,0.5949128203350367
116,0.9247073514832609,0.041269967773906985,88.34373837093538,229,0.00019709529594347377,0.6818978655565219,0.6164229098908047
117,0.9266948829405933,0.03702401392498843,88.96708690156049,191,0.0005314870576543565,0.6912864330109134,0.5231964148262931
118,0.9271429116144283,0.03734583537456789,88.97970762398603,210,0.0010169513228002359,0.6899465374984866,0.6229809310767598
119,0.927366925951346,0.0403268254094776,88.70401005418684,218,0.0020330788066787397,0.6724271962553926,0.654268351237081
120,0.9289088118660871,0.03921293641686753,88.96958754492196,209,0.00038142786493206655,0.7268295219200926,0.5693139699501213
121,0.9302505147563487,0.03767102192787823,89.25794928284705,203,0.0015194656148696459,0.6702247635308348,0.6264736426145189
122,0.9271214634332342,0.04108659245399919,88.6034870979235,182,0.0007691678244792374,0.7204603539679977,0.5529557258216032
123,0.9253698619690384,0.03985298672111362,88.55168752479247,185,0.0006545858033561736,0.6800005219027385,0.6454130381197751
124,0.9280318195683672,0.0403404182118038,88.76914013565634,213,0.001034771216212833,0.7043686570486694,0.5977810736636838
125,0.9275933234195074,0.0376980665524246,88.98952568670828,212,0.000626655370660779,0.6756300379316322,0.5474304397772607
126,0.9258155075116297,0.03970317751272327,88.61123299989065,220,0.0012988408787345156,0.7017025469578739,0.5838826688051671
127,0.9278149546251812,0.04063731091581415,88.7177643709367,218,0.000718056645031647,0.6678363772871703,0.6023214475381105
128,0.9251386982383893,0.04211916886812978,88.30195293702594,180,0.0012597831403887863,0.6689753681867339,0.5454661783482584
129,0.9215878326851216,0.042358120517309666,87.92297121678119,186,0.0016796338025740498,0.6583959369703525,0.6066713148650256
130,0.922469591245329,0.046044688261001755,87.64249029843273,225,0.001363075302979078,0.6445406100983775,0.6410424370539076
131,0.9258178906428735,0.04157695978420333,88.42409308586701,236,0.0012109835648452826,0.680775950881751,0.5659546342350994
132,0.9282534507740411,0.03718734743280369,89.10661033412374,198,0.0011829071410075734,0.6833726516686187,0.5260083779228142
133,0.9231416342560818,0.040630420073377346,88.25112141827044,182,0.001400944337852915,0.6742686841923364,0.553831230834094
134,0.9251458476321209,0.039224464417198936,88.5921383214922,224,0.0009658156671082878,0.6754208555926009,0.603563120355559
135,0.9247002020895295,0.04317483943502404,88.15253626545055,219,0.0011663251607113194,0.6600557300770326,0.6081264136668717
136,0.9226864561885151,0.043363990990688425,87.93224651978267,176,0.0014462692127409599,0.6517559706033803,0.5613721279254333
137,0.9282558339052849,0.03954088788717492,88.871494601811,216,0.0016256307975882668,0.6734205390747008,0.5064157726937573
138,0.9131372492945932,0.04248950090168702,87.06477483929062,206,0.0007356251970840911,0.6966414586787328,0.4788822348678167
139,0.9275766415008007,0.04014821987206556,88.74284216287352,235,0.001276909472741587,0.7261047324853095,0.532365912907786
140,0.9106707084572561,0.03655679455745992,87.41139138997961,190,0.001033442872112646,0.6744084486845723,0.45834630622175915
141,0.9247097346145047,0.04174844745840938,88.29612871560954,230,0.0004723737755336856,0.6790814927026484,0.6418292740395426
142,0.9275909402882636,0.04048112619717033,88.71098140910932,217,0.0011699452202561837,0.6691951810152774,0.5973245816765519
143,0.9280294364371237,0.03562792144774555,89.24015149893782,205,0.0008630773019177282,0.7026906716005028,0.6274979460380421
144,0.9255962594371997,0.040495215012307996,88.51010444248917,232,0.001880603217928624,0.6841811375618105,0.5740872316252394
145,0.9253674788377947,0.03891106913815813,88.64564096996365,225,0.0009396798791618122,0.6940387276826259,0.6166221436132361
146,0.9278125714939374,0.03736228155143504,89.04502899425023,210,0.0015072461837412016,0.6862193240415868,0.6072557734721924
147,0.9275766415008008,0.039167242167805594,88.84093993329951,227,0.0007778994904791087,0.7085550754390749,0.629276893614253
148,0.9269117478837794,0.04010498025093247,88.6806767632847,231,0.0011693485768810728,0.7279587640439107,0.5964271995892992
149,0.9284750819797148,0.036407399342049035,89.20676826376658,196,0.0011289269032262652,0.6829748469526993,0.5729363160467003
150,0.9309034927171509,0.03739433481686657,89.35091579002842,243,0.0009114498479313827,0.7192895544469673,0.5999572610128369
151,0.9258131243803861,0.03876136645822469,88.70517579221614,214,0.0016619002884949697,0.6939628286333814,0.5941541633236664
152,0.924924216426447,0.039537860307849365,88.53863561185976,222,0.0010115822576035678,0.6928161354470308,0.5373665748744987
153,0.9295737054831084,0.03976064446559982,88.98130610175086,240,0.0008795282154548929,0.7190599683865059,0.5573815855173962
154,0.9260204567985969,0.039476879873700396,88.65435769248965,225,0.0009715809457762611,0.7047782941734073,0.5941431035332407
155,0.9262563867917336,0.03813466570696361,88.812172108477,212,0.0009387580182556452,0.6985275270104125,0.6082454866855251
156,0.9284631663234958,0.03939245748975643,88.90707088337393,240,0.0011521300770823617,0.7391181864554668,0.6103850788691446
157,0.9280270533058795,0.04087247681599813,88.71545764898814,228,0.0006629116006774119,0.732636791702094,0.64590028438268
158,0.9280318195683672,0.0403404182118038,88.76914013565634,213,0.000981654001150727,0.7051571944058621,0.6029088376169809
159,0.9260395218485473,0.04033163932921582,88.57078825193315,226,0.0011119292536491442,0.678839425846133,0.6169349449283087
160,0.9286967131853885,0.03844655300459416,89.02501601807943,215,0.0008459902952570789,0.7078754062698516,0.5936247204723136
161,0.9253722451002822,0.039866841086893375,88.55054040133888,223,0.0008993442797089209,0.6872571864035009,0.5419548025828663
162,0.9247002020895295,0.03937616261140209,88.53240394781274,223,0.0010399364232361863,0.6901611349352987,0.5831943766460275
163,0.9280199039121483,0.0400165394349183,88.800336447723,222,0.0004728303654078588,0.7490078368131265,0.5878047256192607
164,0.9260419049797911,0.039889968414314185,88.6151936565477,218,0.0011237350647829512,0.6919379196953456,0.5748671427892965
165,0.9275718752383132,0.03926049076441708,88.8311384473896,238,0.0009212514370747888,0.7412063540821234,0.596642277725161
166,0.9278078052314497,0.03923443470014801,88.85733705313017,220,0.001254823719916034,0.7083979109744363,0.5438093137168949
167,0.9300193510256998,0.039083246755776256,89.09361042699236,233,0.000992084346309574,0.7232457126577498,0.5959833067936462
168,0.9300193510256998,0.039083246755776256,89.09361042699236,233,0.0006868818969661237,0.72182016602228,0.6313021906571997
169,0.9260204567985969,0.039476879873700396,88.65435769248965,225,0.001262143896068574,0.7055060436158611,0.552425567838627
170,0.9286871806604134,0.041007320916887025,88.76798597435265,224,0.0009208893742695836,0.7150951169701321,0.6246476323507365
171,0.927583790894532,0.04052793113587885,88.70558597586532,231,0.000509996769751909,0.732283839975959,0.6241276770273109
172,0.9275837908945322,0.036243662367640844,89.13401285268914,200,0.0009761642334379666,0.695250024735241,0.5651467154539581
173,0.9313467551284984,0.037767534480366745,89.35792206481317,208,0.0006349864356561011,0.7176609873090816,0.6029219676097413
174,0.9271452947456722,0.03644202651644745,89.07032682292247,207,0.0011163714608123311,0.693369150954907,0.5850646091148626
175,0.9300217341569436,0.03952800032352718,89.04937338334163,234,0.0009773255878091035,0.7150312575610609,0.5521634806470885
176,0.928691946922901,0.039934191619034665,88.87577553038663,238,0.001160714741378438,0.7340965855866646,0.5959709434293862
177,0.9284655494547396,0.04082392397588823,88.76416254788514,225,0.0009426595748873853,0.7159974754928222,0.6226965352161871
178,0.927138145351941,0.03639714725935644,89.07409980925846,199,0.0007280730889912443,0.701977690995268,0.5954669631896048
179,0.9280294364371237,0.036092276348373906,89.19371600887499,201,0.000706056207131485,0.6902738844296126,0.5825140967180052
180,0.9273621596888585,0.03655708243085005,89.08050772580084,198,0.0007949792320293754,0.6946293589028978,0.5813063640167423
181,0.9293639899336537,0.040845545705480914,88.85184442281727,215,0.0004917656455286488,0.7336350465310684,0.5939856053063328
182,0.9264732517349196,0.04066976862025229,88.58034831146672,223,0.0010384825155667927,0.7054240339105411,0.5935501593827786
183,0.9317947838023336,0.04001453910553684,89.17802446967967,197,0.0003480160688728248,0.7355828372355224,0.5797296695582215
184,0.9266996492030809,0.037972619255519965,88.8727029947561,193,0.0008981276495000517,0.6968135616776384,0.5991711281858549
185,0.9273621596888585,0.03655708243085005,89.08050772580084,198,0.0007059382042279668,0.6905191020379329,0.5468135261850738
186,0.9233656485929993,0.04413715032333719,87.92284982696621,178,0.0003964897659418639,0.6653758114421331,0.5547258984150278
187,0.9282486845115533,0.03483699367737475,89.34116908341785,203,0.0006474830239391322,0.6943155066058995,0.5639493142343401
188,0.9275837908945322,0.036243662367640844,89.13401285268914,200,0.0009977830831204534,0.6911923606083421,0.5970708153408999
189,0.9311298901853123,0.03698404112067913,89.41458490646332,206,0.0006740682905007778,0.7124702364941822,0.5406957334891583
190,0.9264732517349197,0.03733744727100318,88.91358044639165,170,0.0005046564314320458,0.6797210940876622,0.5829231055570319
191,0.9289135781285746,0.03962145113184985,88.92921269967246,240,0.0011441649255270884,0.734275841853669,0.6003937856756608
192,0.9311275070540685,0.03801902002550072,89.31084870285679,210,0.0005560346011500985,0.720736330004758,0.5641138770285399
193,0.929797719820026,0.03841039725763934,89.13873225623867,251,0.0005830001047125336,0.7408079790841462,0.5076281093216988
194,0.9282343857240907,0.03988698982845475,88.8347395895636,233,0.0006263562289205254,0.7452250068551538,0.5326403377084383
195,0.9260276061923283,0.03939424691989986,88.66333592724284,189,0.00033814985423326707,0.693149289216086,0.5259577561976597
196,0.9304673796995347,0.03837208242783236,89.20952972717023,206,0.0007689572273288993,0.7045395148669396,0.5768766381299356
197,0.9264732517349197,0.03686879075389418,88.96044609810255,191,0.0006454316824895594,0.6951693315759899,0.5446706426332538
198,0.928472698848471,0.04167404003624725,88.67986588122237,219,0.0008217604366435916,0.7289261886657531,0.5359357480589498
199,0.9275837908945322,0.036243662367640844,89.13401285268914,200,0.000882944322853077,0.7024486156043355,0.5842749837171921
200,0.928691946922901,0.038479632425495236,89.02123144974058,232,0.0010255984876518425,0.713912600425755,0.5950710859103638
201,0.928911194997331,0.04113724844035387,88.77739465569772,219,0.0008070591932741486,0.7193812757252817,0.5303474445841584
202,0.9291447418592238,0.03688654681790396,89.22581950413199,203,0.000889142182322827,0.6796909458293212,0.5848452333860472
203,0.9260395218485473,0.03940762037968464,88.66319014688628,216,0.0008668585041803336,0.6938512956776061,0.5868961801183967
204,0.927583790894532,0.04149805099166167,88.60857399028703,229,0.0007636018802884051,0.7340116941666336,0.5888788417064074
205,0.9284679325859834,0.04176118356962548,88.67067490163579,220,0.00018123737854550004,0.7349395637214513,0.5815808371221002
206,0.9284679325859834,0.04176118356962548,88.67067490163579,219,0.0006337816589534243,0.7348861971407438,0.5057502512179111
207,0.9251434645008771,0.03874931844589538,88.63941460549817,225,0.0007817073114185392,0.6981695476701222,0.5874574527831955
208,0.9258131243803859,0.03876136645822467,88.70517579221612,214,0.0009079284071080898,0.6934842623516673,0.5609228606490222
209,0.9260252230610845,0.03702371510948555,88.90015079515989,170,0.0005648185658931535,0.6739973390070759,0.5941503399681372
210,0.9286943300541447,0.0356185361231082,89.30757939310365,195,0.0005067893055713328,0.696607274266821,0.557326347097782
211,0.9282463013803097,0.03864845708477828,88.95978442955314,241,0.000970220108191343,0.7093535446823589,0.560446029248084
212,0.9267067985968124,0.03895055246263224,88.77562461341802,215,0.0010207306131942032,0.688890236130457,0.5916544539626809
213,0.9260395218485473,0.03940762037968464,88.66319014688628,216,0.0009942573352767403,0.6904334191286011,0.5450313061160634
214,0.9275885571570198,0.036733946928074024,89.08546102289459,209,0.0007645200401263685,0.6977408140390284,0.5595881331995356
215,0.9271524441394036,0.03880873438375084,88.83437097556526,216,0.001064431858758865,0.6817762927418145,0.5179741640057843
216,0.9242617059406696,0.04141997595601121,88.28417299846583,230,0.0009337981809582682,0.6849045042156918,0.5693675427266269
217,0.9313467551284984,0.037767534480366745,89.35792206481317,208,0.0005704224894682847,0.7231700388607922,0.5385334189176783
218,0.926261153054221,0.03955531159791247,88.67058414563085,219,0.0007535656246004382,0.6979127926094781,0.592451554989761
219,0.9311251239228246,0.036091917576282315,89.50332063465424,198,0.00032437866397801493,0.7090863063762998,0.5929348786771076
220,0.9280294364371237,0.037027395219438916,89.10020412176848,190,0.0006953954261055922,0.6833105628257767,0.5357806503351559
221,0.9317924006710898,0.03708408117453968,89.47083194965502,205,0.0006913985767952975,0.7213654931763425,0.5541904801702671
222,0.9275814077632883,0.03530169048447128,89.22797172788171,197,0.0005989666769709168,0.7001416922812491,0.5320964442252242
223,0.9289135781285748,0.03768475072260124,89.12288274059735,190,0.000714887458957778,0.6727003616153406,0.5655012599450702
224,0.929139975596736,0.03877407161403657,89.03659039826994,213,0.0007394867940507909,0.7059472354481834,0.5906314492928815
225,0.9302433653626173,0.0382340018265961,89.20093635360212,200,0.0002876098043883371,0.7048670676205022,0.5637719496450937
226,0.9317947838023336,0.036046742647662666,89.5748041154671,202,0.0002056699271375512,0.713074482515828,0.5746830599619221
227,0.9266996492030809,0.037972619255519965,88.8727029947561,193,0.0005274728630506764,0.6995999291632993,0.5858607247534112
228,0.9291375924654922,0.038312655939729406,89.08249365257628,211,0.0006630498914187731,0.7087728929677113,0.5517571633514937
229,0.9284679325859834,0.04176118356962548,88.67067490163579,219,0.0002511414630095978,0.7380523345800882,0.5579241736301918
230,0.9300193510256998,0.039083246755776256,89.09361042699236,211,0.0004084309128569461,0.7174223442977725,0.5826441338460823
231,0.9269022153588042,0.04131996311238645,88.55822522464179,230,0.0006408680917928937,0.7400771711138716,0.5610145057851503
232,0.9289088118660871,0.03921293641686753,88.96958754492196,209,0.0002649358527440842,0.7297082840710286,0.5558021197166614
233,0.9300217341569436,0.03952800032352718,89.04937338334163,234,0.0005295287296009194,0.7163892422802121,0.5588142270701788
234,0.9331245710363761,0.035158853199171745,89.79657178372044,203,0.00020252533340944087,0.7060992725341788,0.5924744739613159
235,0.927366925951346,0.04032682540947752,88.70401005418684,216,0.0006365971319537985,0.7053066316890129,0.5695731375355821
236,0.9315731525966598,0.03734287195139998,89.423028064526,203,0.0008353136432281405,0.7051824475289707,0.5390860103842539
237,0.9320116487455197,0.03733493649631445,89.46767122492052,199,0.0005104569374134234,0.7193493252292646,0.5760757566273151
238,0.9278078052314497,0.036405664965959005,89.14021402654907,202,0.00040950080965045696,0.7006302893948374,0.5567595689178734
239,0.9275885571570197,0.036733946928073996,89.08546102289458,207,0.0006228260424678321,0.694856455401949,0.5765901519745509
240,0.926697266071837,0.03796600438699811,88.87312616848388,193,0.00030448223336171403,0.692106847861502,0.5923741004827652
