trial,roc_auc_mean,roc_auc_std,value,n_neighbors,contamination
152,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.003494403945358453
153,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.00317817478801501
154,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.003248291349656093
155,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0033435054172443806
156,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004868990609328323
157,0.9251148669259514,0.014565541027464353,91.0549325898487,23,0.0031084340049756473
158,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004974883305207361
159,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0028840015154032337
160,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004735163272342399
161,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004359175905110217
162,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.00419105271000478
163,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004626126741218349
164,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004456080192456045
165,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0048062596800109375
166,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0038984785633246195
167,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004298082685510472
168,0.9251148669259514,0.014565541027464353,91.0549325898487,23,0.0021832584775482657
169,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004570826984348023
170,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004085163042506653
171,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0014747615742496905
172,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004683638546621287
173,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0024903289279878406
174,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004844768091323671
175,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.001781481281383858
176,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.003676982046123119
177,0.9242283421032563,0.015889625100112097,90.83387170031443,11,0.0049714656803770026
178,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004507623218056302
179,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0047588187905420725
180,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.00440350751673204
181,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0046341887450828375
182,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0027179670325148094
183,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004896159456186633
184,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.00472965505023677
185,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.003360476414045724
186,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004620216929542935
187,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004826755159865246
188,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004998005439044905
189,0.9224362274079159,0.01359553420310117,90.88406932048146,17,0.004532784320876987
190,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004296698909185651
191,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.003544792720950112
192,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0038273517707756864
193,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0037423723522578296
194,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004158049178771348
195,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004700003079009999
196,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0048884831575567896
197,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0044327745678401035
198,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.003033525883368425
199,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004791727486051125
200,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.003407801557452683
201,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004750353264501326
202,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004583698823415416
203,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004892336054911063
204,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0046672443983385905
205,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004807385423050498
206,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004517607678249408
207,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004009122563148399
208,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004999842641109723
209,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004406832698039089
210,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0046867161958073986
211,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004910137867898325
212,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004908554007011584
213,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.00480314380539173
214,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.002235692886130507
215,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004763900988790146
216,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.003302273574301461
217,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004994812733717498
218,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.00484241564972328
219,0.8908883360024403,0.0497212629418546,84.11670730605857,7,0.004613876988047485
220,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004711169522434844
221,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004257731224300378
222,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0043408178851108235
223,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.00446558123987311
224,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.00434111282351051
225,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004223078111107843
226,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.003581116803073986
227,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004893397860932625
228,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004510974306435966
229,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0029364917989003797
230,0.9257749942804852,0.014413702609255672,91.13612916712295,13,0.004607721136810524
231,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0018249124544481119
232,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0027892362654444378
233,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004557354999892786
234,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004764594215646707
235,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004398413053088149
236,0.9242188095782812,0.014414899204104308,90.98039103741769,16,0.004836900385879271
237,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004633930703273147
238,0.9221037805994051,0.013297071853297572,90.88067087461076,18,0.004911870490284874
239,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004469091756625967
240,0.8211126363151071,0.12816606008664186,69.29465762284653,3,0.003126438094600928
241,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0047402152162602865
242,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004717288156158344
243,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004824488636163028
244,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004688818431472443
245,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004959628635482662
246,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0016405081631492716
247,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0012648816516706463
248,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0009133615798241847
249,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.002387857239676331
250,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004596705092802523
251,0.9207716102341189,0.013294189615100241,90.74774206190187,20,0.0034530656493359443
252,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0048455972369862346
253,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0042963507609433274
254,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0045501664679956505
255,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004443039489409143
256,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.00411950419349709
257,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004760571264573487
258,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004945360966418296
259,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0032461453786877116
260,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004996756083581623
261,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004637075442619347
262,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0048277006655148575
263,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004329631315294083
264,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0039314453494784275
265,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004698410615151351
266,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0045298990690903675
267,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0048461947315350876
268,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.00438579236199891
269,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0049139523017109
270,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004733700644964626
271,0.921559235110196,0.020880448989515032,90.0678786120681,9,0.004195578915781731
272,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004627223709137817
273,0.9251148669259514,0.014565541027464353,91.0549325898487,23,0.004511051895492232
274,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004784366924621499
275,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0036532740324646874
276,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.002070702462325131
277,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004869803085402518
278,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004998064328362775
279,0.9237731640356898,0.014678497558147754,90.9094666477542,14,0.004420018645899124
280,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004640437711068136
281,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004814192919113275
282,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004234623004758504
283,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004700480736366951
284,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0045682275472520815
285,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004451376508127742
286,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.00489598810981356
287,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004800110026288316
288,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0030420824483703415
289,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0037858640832330614
290,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0034779597824090716
291,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004328741605189143
292,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0025879861859274293
293,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004060393622520052
294,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004665739164686172
295,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004925843379334568
296,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004524453711068812
297,0.9251148669259514,0.014565541027464353,91.0549325898487,23,0.0019078747047231676
298,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0014561248359503942
299,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004746526009201284
300,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004885987055837567
301,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0045825377471758345
302,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004737815350070276
303,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0033053936545599256
304,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.003183034723930333
305,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0005857267026914887
306,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004459010290475498
307,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004257382830486869
308,0.9251148669259514,0.014565541027464353,91.0549325898487,23,0.004981964769188077
309,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0048258427878052805
310,0.8079363036681156,0.11814797768336337,68.97883259847522,5,0.0015711361981295324
311,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004375144584757612
312,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004632400595068277
313,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0027463342822862135
314,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004731609968159616
315,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.003549618656855442
316,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004897404196170778
317,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0028941527948752365
318,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004529899567289795
319,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004792364821622577
320,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004670280052805112
321,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004991737504572338
322,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0036794547793957398
323,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004127339000963883
324,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004367940393310978
325,0.9251148669259514,0.014565541027464353,91.0549325898487,23,0.004865624776919103
326,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0033818510431473676
327,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004581648056603018
328,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004779199671541721
329,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004474249510064301
330,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004683298128105168
331,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0022003269291367947
332,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004902305292516742
333,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.003845270134173893
334,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004298981289303128
335,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004796723216339725
336,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004598190882270202
337,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004475055695367526
338,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004686759730713158
339,0.920889575230687,0.014942748664724502,90.59468265659626,19,0.002480553618118017
340,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004909842055708226
341,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004994822721984082
342,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0041825157506735836
343,0.9242283421032563,0.015889625100112097,90.83387170031443,11,0.004799854005546137
344,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.003964727535431172
345,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004546423510921484
346,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.00308053696257508
347,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0044210126307445054
348,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.0047078922106734405
349,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.004849858332034483
350,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004274803881543995
351,0.9293377754899718,0.014538916732306034,91.47988587576657,25,0.004639773923183363
352,0.9273383283764204,0.014675500604155095,91.26628277722652,24,0.0049124342260863756
