trial,roc_auc_mean,roc_auc_std,value,kernel,nu,gamma
394,0.8863675360329445,0.03668755541193717,84.96799806210073,rbf,0.002039258543472997,0.06998971329479733
395,0.22133569739952716,0.11579042157592477,10.554527582360238,poly,0.0020352378021698163,0.0699857775165671
396,0.8863675360329445,0.03668755541193717,84.96799806210073,rbf,0.002029241040624366,0.069986552741149
397,0.8863675360329445,0.03668755541193717,84.96799806210073,rbf,0.0020312735350813704,0.06999970445347725
398,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020305819229383955,0.07000232809248016
399,0.5664393159460078,0.1634516832347075,40.298763271130035,sigmoid,0.0020316560285274397,0.06992811769370245
400,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020331283280671628,0.07000836649405862
401,0.5564682948219325,0.15069273785581105,40.577555696612144,sigmoid,0.00203314937913085,0.07001652863568536
402,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020360383219730945,0.06998946237548592
403,0.5564682948219325,0.15069273785581105,40.577555696612144,sigmoid,0.0020249500274282725,0.07002279726109734
404,0.8863675360329445,0.03668755541193717,84.96799806210073,rbf,0.002032421402258054,0.07002121188801654
405,0.8863675360329445,0.03668755541193717,84.96799806210073,rbf,0.0020302359611806915,0.06996456837217542
406,0.5668849614885991,0.16313939918126025,40.37455623073389,sigmoid,0.0020275202843100283,0.07003528086448543
407,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020308075987685264,0.06998908818094855
408,0.5560226492793411,0.1505797979071302,40.544285137221095,sigmoid,0.0020317979843102883,0.06996156704229224
409,0.5575764508503013,0.1501232051083184,40.745324574198285,sigmoid,0.0020327351773376462,0.07001343093732433
410,0.5664393159460078,0.1634516832347075,40.298763271130035,sigmoid,0.0020323678319856984,0.07000279336740464
411,0.8863675360329445,0.03668755541193717,84.96799806210073,rbf,0.0020300542988947426,0.0700183953009073
412,0.22133569739952716,0.11579042157592477,10.554527582360238,poly,0.002031997219712718,0.07000559313685165
413,0.886589167238618,0.03693669214944995,84.9652475089168,rbf,0.002030399460399109,0.0699850248278482
414,0.5655527911233128,0.16392075098267536,40.163204014063744,sigmoid,0.00203203710920883,0.06999277031712646
415,0.21224881796690306,0.119617400292018,9.263141767488506,poly,0.0020321532185231033,0.07001869432671606
416,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020305134703280914,0.07000880428091115
417,0.8863675360329445,0.03668755541193717,84.96799806210073,rbf,0.002029191082457631,0.0700252000402252
