trial,roc_auc_mean,roc_auc_std,value,contamination,n_components
0,0.9322308968199496,0.031136930381187134,90.10939664387625,0.004756378959604708,0.6989091309301949
1,0.9322308968199496,0.031136930381187134,90.10939664387625,0.0017118119576444355,0.6322598947234006
2,0.9357674635857546,0.01759092439193306,91.81765391938215,0.00042510950432136636,0.941266543262132
3,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0014825058969939189,0.8888928709236521
4,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0039347833108770245,0.9024096936710759
5,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0013595220671278711,0.9295631220186997
6,0.9322308968199496,0.031136930381187134,90.10939664387625,0.004975291386037848,0.6614634591064208
7,0.9322308968199496,0.031136930381187134,90.10939664387625,0.0016306059580549054,0.6319239086286492
8,0.9322308968199496,0.031136930381187134,90.10939664387625,0.002883651115992982,0.7193177514611185
9,0.9357674635857546,0.01759092439193306,91.81765391938215,0.00041473099934283893,0.9384529138715761
10,0.9238089110043468,0.04302760441536914,88.07813065889776,0.0001479521332143183,0.505464472982614
11,0.930901109585907,0.019783737949642784,91.11173716362642,0.0008914270801106045,0.8546482296936939
12,0.930901109585907,0.019783737949642784,91.11173716362642,0.0024861829558936823,0.8205964201065978
13,0.9308939601921757,0.018188066083597926,91.27058941085778,0.002408524387678113,0.9903068164304507
14,0.930901109585907,0.019783737949642784,91.11173716362642,0.0009768427156724548,0.8034709665808378
15,0.9311275070540685,0.01985374696345551,91.1273760090613,0.0007846477710743906,0.9991955777352236
16,0.930901109585907,0.019783737949642784,91.11173716362642,0.001886337407808949,0.7763974887985248
17,0.9300050522382368,0.018864893719600928,91.11401585186358,0.0032535489284370644,0.8687737283947934
18,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0011566601046259365,0.9540745062844749
19,0.930901109585907,0.019783737949642784,91.11173716362642,0.0005074002466976214,0.862684623090248
20,0.9322308968199496,0.031136930381187134,90.10939664387625,0.0020188797919732764,0.5396097208037527
21,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0043195344702032555,0.8971803498425542
22,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0038249931496160752,0.9017791086777259
23,0.930901109585907,0.019783737949642784,91.11173716362642,0.0035168662474892197,0.8231203926011744
24,0.9344400594829558,0.019952222352628373,91.44878371303274,0.004082607601650654,0.9674434196042196
25,0.9357674635857546,0.01759092439193306,91.81765391938215,0.002970929256063172,0.905654850729354
26,0.930901109585907,0.019783737949642784,91.11173716362642,0.002174863664964419,0.7616879659652517
27,0.930901109585907,0.019783737949642784,91.11173716362642,0.0013901965339520052,0.8599008030281629
28,0.9357674635857546,0.01759092439193306,91.81765391938215,0.00010703727501573668,0.9159780372646129
29,0.9322308968199496,0.031136930381187134,90.10939664387625,0.0043438540058957295,0.7262896761448501
30,0.9344400594829558,0.019952222352628373,91.44878371303274,0.0006618905201154054,0.9661405397633603
31,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0011892382634103387,0.9386857008686743
32,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0016437689888264871,0.884357718701085
33,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0014356315391137933,0.935020772797875
34,0.930901109585907,0.019783737949642784,91.11173716362642,0.004682418029396196,0.8321073162508823
35,0.9308939601921757,0.018188066083597926,91.27058941085778,0.00270311214538592,0.973175580644401
36,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0022515431092920662,0.9262081380032182
37,0.930901109585907,0.019783737949642784,91.11173716362642,0.00034172380027513776,0.7973533924353154
38,0.9322308968199496,0.031136930381187134,90.10939664387625,0.0018740311260519074,0.6373701790422266
39,0.9322308968199496,0.031136930381187134,90.10939664387625,0.0014255308170088494,0.6915985399832383
40,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0010869993532933039,0.9478032264836043
41,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0004359108998986394,0.8816609690053696
42,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0006149809531996397,0.9247455903693688
43,0.9308939601921757,0.018188066083597926,91.27058941085778,0.0008483091104198279,0.9860331880317811
44,0.930901109585907,0.019783737949642784,91.11173716362642,0.0002505521711248881,0.8400282398870342
45,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0007378092248657955,0.8843367716451918
46,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0009929736473034425,0.9534163012844366
47,0.9322308968199496,0.031136930381187134,90.10939664387625,0.003259123238412212,0.5700461354904087
48,0.9311275070540685,0.01985374696345551,91.1273760090613,0.0012306796644168474,0.9999076902809962
49,0.930901109585907,0.019783737949642784,91.11173716362642,0.0017101755426712623,0.7957295791441017
50,0.930901109585907,0.019783737949642784,91.11173716362642,0.000411033440604952,0.8439491853212313
51,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0012862529426426554,0.9544813146522066
52,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0009236734800231586,0.9123064140051551
53,0.9308939601921757,0.018188066083597926,91.27058941085778,0.0005758114774074386,0.9804927633030256
54,0.9357674635857546,0.01759092439193306,91.81765391938215,0.001887339941384839,0.8967716975370659
55,0.9357674635857546,0.01759092439193306,91.81765391938215,0.001078671847447346,0.9562388249062383
56,0.9357674635857546,0.01759092439193306,91.81765391938215,0.001576732930990143,0.9339536698334628
57,0.9300050522382368,0.018864893719600928,91.11401585186358,0.00018734347184077438,0.8749368471726671
58,0.9357674635857546,0.01759092439193306,91.81765391938215,0.00496783543499912,0.9119539115437286
59,0.9308939601921757,0.018188066083597926,91.27058941085778,0.00236949526891891,0.9703089382132156
60,0.930901109585907,0.019783737949642784,91.11173716362642,0.0036740029516102958,0.8596597696300723
61,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0041675447423125305,0.8980426349016788
62,0.9357674635857546,0.01759092439193306,91.81765391938215,0.004652419224917606,0.9424588045827004
63,0.9357674635857546,0.01759092439193306,91.81765391938215,0.004473274122491198,0.9230904069450147
64,0.9357674635857546,0.01759092439193306,91.81765391938215,0.004072958594197659,0.897364716610871
65,0.9357674635857546,0.01759092439193306,91.81765391938215,0.002638285691652764,0.962598918672034
66,0.9300050522382368,0.018864893719600928,91.11401585186358,0.0038653193140207186,0.8722739827344328
67,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0020758733290840506,0.9380693383906643
68,0.930901109585907,0.019783737949642784,91.11173716362642,0.0015329406068745526,0.8217343386601224
69,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0032030982257600068,0.9138974529960741
70,0.930901109585907,0.019783737949642784,91.11173716362642,0.0044617749884095885,0.8490600663980231
71,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0038351850753218374,0.8932478259741465
72,0.9308939601921757,0.018188066083597926,91.27058941085778,0.003931352028503539,0.9809180027729021
73,0.9357674635857546,0.01759092439193306,91.81765391938215,0.003427834320291337,0.9273716953037019
74,0.9357674635857546,0.01759092439193306,91.81765391938215,0.004305755431465156,0.9106918906937763
75,0.9322308968199496,0.031136930381187134,90.10939664387625,0.003609252684895995,0.7348845549594502
76,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0029257082519296494,0.948410309027234
77,0.9300050522382368,0.018864893719600928,91.11401585186358,0.00032742008637980953,0.8734146315005714
78,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0005140926294552973,0.8876095565021032
79,0.9308939601921757,0.018188066083597926,91.27058941085778,0.0007288088097295743,0.989667316006115
80,0.9357674635857546,0.01759092439193306,91.81765391938215,0.004855836274815654,0.9262932393311634
81,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0030640842232162522,0.9060683847301783
82,0.930901109585907,0.019783737949642784,91.11173716362642,0.0017834767237801554,0.8612462134855011
83,0.9322308968199496,0.031136930381187134,90.10939664387625,0.00010206553387629298,0.6918636556986317
84,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0011080092566480607,0.9446517461913359
85,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0028035765201198425,0.9015737871329195
86,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0037302624969500343,0.962411155326199
87,0.9357674635857546,0.01759092439193306,91.81765391938215,0.001427114077110752,0.9340262909434623
88,0.930901109585907,0.019783737949642784,91.11173716362642,0.003375750891325878,0.83394554123763
89,0.9322308968199496,0.031136930381187134,90.10939664387625,0.004058622920348108,0.596013614816054
90,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0013016622137562042,0.8841869784208658
91,0.9357674635857546,0.01759092439193306,91.81765391938215,0.00024146813181648316,0.9166000391300332
92,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0008335444696790741,0.9208243105912793
93,0.9308939601921757,0.018188066083597926,91.27058941085778,0.004248853909552051,0.9710343612334797
94,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0006646401526243308,0.9042956968577367
95,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0003192973695685967,0.9561180532759613
96,0.930901109585907,0.019783737949642784,91.11173716362642,0.00047486412587587545,0.7762657545855391
97,0.9357674635857546,0.01759092439193306,91.81765391938215,0.002488459967863856,0.9320066507338163
98,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0009471718668315309,0.8812149954529291
99,0.9357674635857546,0.01759092439193306,91.81765391938215,0.004632926062907246,0.8913755900312059
100,0.930901109585907,0.019783737949642784,91.11173716362642,0.003958779610960348,0.8106859779822119
101,0.9357674635857546,0.01759092439193306,91.81765391938215,0.001224698447856971,0.9449629412206814
102,0.9357674635857546,0.01759092439193306,91.81765391938215,0.001539543576893942,0.9181466880218617
103,0.9308939601921757,0.018188066083597926,91.27058941085778,0.001158225602339105,0.978422710894732
