params,fold_scores,mean_test_roc_auc,std_test_roc_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'n_neighbors': 5.519425868988037, 'contamination': 0.0032757301814854145}","{'roc_auc': [0.6821808510638298, 0.9660904255319148, 0.7765456989247311], 'fit_time': [0.02308058738708496, 0.03902626037597656, 0.024934768676757812], 'score_time': [0.02094435691833496, 0.02194070816040039, 0.027537107467651367]}",0.8082723251734919,0.11805675394630812,0.029013872146606445,0.007120179567279895,0.02347405751546224,0.0029016616084443047
"{'n_neighbors': 20.625337600708008, 'contamination': 0.0026713956613093615}","{'roc_auc': [0.9075797872340425, 0.9162234042553191, 0.9388440860215054], 'fit_time': [0.022327661514282227, 0.021749258041381836, 0.02095341682434082], 'score_time': [0.026339054107666016, 0.020482540130615234, 0.019678831100463867]}",0.9208824258369557,0.013181905685232668,0.02167677879333496,0.0005633690608036134,0.02216680844624837,0.0029684128694978254
"{'n_neighbors': 7.977566719055176, 'contamination': 0.0026180404238402843}","{'roc_auc': [0.8211436170212767, 0.9335106382978723, 0.9180107526881721], 'fit_time': [0.020945072174072266, 0.023959875106811523, 0.020942211151123047], 'score_time': [0.02324080467224121, 0.01894998550415039, 0.02015209197998047]}",0.8908883360024403,0.0497212629418546,0.021949052810668945,0.0014218665610999184,0.02078096071879069,0.0018072795764727842
"{'n_neighbors': 11.595625877380371, 'contamination': 0.004771534353494644}","{'roc_auc': [0.90625, 0.9215425531914894, 0.9448924731182796], 'fit_time': [0.025217771530151367, 0.022068023681640625, 0.02363300323486328], 'score_time': [0.020043373107910156, 0.018441200256347656, 0.018398523330688477]}",0.9242283421032563,0.015889625100112097,0.023639599482218426,0.001285887633804989,0.018961032231648762,0.0007655288626457922
"{'n_neighbors': 12.541452407836914, 'contamination': 0.0020831685978919268}","{'roc_auc': [0.9089095744680852, 0.9235372340425532, 0.9415322580645161], 'fit_time': [0.020943403244018555, 0.022498369216918945, 0.021055221557617188], 'score_time': [0.0204622745513916, 0.021448612213134766, 0.019947052001953125]}",0.9246596888583848,0.013341783985369645,0.021498998006184895,0.0007081350843104445,0.020619312922159832,0.0006229855826962708
"{'n_neighbors': 16.989526748657227, 'contamination': 0.0003777966776397079}","{'roc_auc': [0.9065824468085106, 0.9235372340425532, 0.9422043010752689], 'fit_time': [0.021943330764770508, 0.02275991439819336, 0.020820140838623047], 'score_time': [0.020696163177490234, 0.01894831657409668, 0.01994633674621582]}",0.9241079939754443,0.014548160262298595,0.021841128667195637,0.0007951998982073826,0.019863605499267578,0.0007159493844608499
"{'n_neighbors': 6.99050760269165, 'contamination': 0.002680667908862233}","{'roc_auc': [0.7599734042553191, 0.9361702127659575, 0.8024193548387096], 'fit_time': [0.02145981788635254, 0.02105402946472168, 0.02159905433654785], 'score_time': [0.021126747131347656, 0.021941423416137695, 0.020122051239013672]}",0.8328543239533287,0.0750823740571625,0.021370967229207356,0.00023120533036478176,0.02106340726216634,0.0007441047121627358
"{'n_neighbors': 17.21998405456543, 'contamination': 0.002757745562121272}","{'roc_auc': [0.90625, 0.9215425531914894, 0.9395161290322581], 'fit_time': [0.022014141082763672, 0.02293872833251953, 0.025136470794677734], 'score_time': [0.018461942672729492, 0.022251129150390625, 0.02036905288696289]}",0.9224362274079159,0.01359553420310117,0.023363113403320312,0.0013095324162245281,0.020360708236694336,0.001546940155169461
"{'n_neighbors': 10.955275535583496, 'contamination': 0.0027312461752444506}","{'roc_auc': [0.8929521276595745, 0.9335106382978723, 0.9455645161290323], 'fit_time': [0.020482540130615234, 0.051117658615112305, 0.022940397262573242], 'score_time': [0.020059823989868164, 0.021457433700561523, 0.01930999755859375]}",0.9240090940288264,0.02250518996050705,0.03151353200276693,0.013898479547416458,0.02027575174967448,0.0008898835482048907
"{'n_neighbors': 23.10879135131836, 'contamination': 0.003134913509711623}","{'roc_auc': [0.9102393617021276, 0.9202127659574468, 0.9448924731182796], 'fit_time': [0.029022693634033203, 0.03541874885559082, 0.06357598304748535], 'score_time': [0.01946282386779785, 0.021861553192138672, 0.04189419746398926]}",0.9251148669259514,0.014565541027464353,0.04267247517903646,0.015009882555703808,0.027739524841308594,0.010056657608579909
"{'n_neighbors': 11.283409118652344, 'contamination': 0.0013056693132966757}","{'roc_auc': [0.90625, 0.9215425531914894, 0.9448924731182796], 'fit_time': [0.02393627166748047, 0.02493429183959961, 0.07881879806518555], 'score_time': [0.02194690704345703, 0.01994633674621582, 0.022235870361328125]}",0.9242283421032563,0.015889625100112097,0.04256312052408854,0.025639872939609686,0.021376371383666992,0.0010180452668394617
"{'n_neighbors': 3.3312907218933105, 'contamination': 0.0022083893418312073}","{'roc_auc': [0.6735372340425532, 0.9860372340425532, 0.8037634408602151], 'fit_time': [0.027199506759643555, 0.023456096649169922, 0.024099111557006836], 'score_time': [0.03704953193664551, 0.02004408836364746, 0.02293848991394043]}",0.8211126363151071,0.12816606008664186,0.024918238321940105,0.001634320716499995,0.026677370071411133,0.007428804138960333
