trial,roc_auc_mean,roc_auc_std,value,contamination,n_components
0,0.9238089110043468,0.04302760441536914,88.07813065889776,0.00024657542155854845,0.515602220191907
1,0.9322308968199496,0.031136930381187134,90.10939664387625,0.0016795788065415308,0.667000718947551
2,0.9322308968199496,0.031136930381187134,90.10939664387625,0.0029265102269256473,0.7200457848813528
3,0.930901109585907,0.019783737949642784,91.11173716362642,0.004421852632825305,0.7994704261959928
4,0.930901109585907,0.019783737949642784,91.11173716362642,0.0019888781554844525,0.8183440051541258
5,0.930901109585907,0.019783737949642784,91.11173716362642,0.0033829210314991276,0.8523536861383172
6,0.930901109585907,0.019783737949642784,91.11173716362642,0.003524461333460348,0.7980274536173145
7,0.930901109585907,0.019783737949642784,91.11173716362642,0.0033704118616571495,0.7758814740923902
8,0.9300050522382368,0.018864893719600928,91.11401585186358,0.0026187800011523202,0.8668064277822698
9,0.930901109585907,0.019783737949642784,91.11173716362642,0.0031900424849023506,0.8304793582590131
10,0.9357674635857546,0.01759092439193306,91.81765391938215,0.004262387226604143,0.8837278226472007
11,0.930901109585907,0.019783737949642784,91.11173716362642,0.00457237875837841,0.7961963653163586
12,0.930901109585907,0.019783737949642784,91.11173716362642,0.004147236655148397,0.8308173365243461
13,0.9357674635857546,0.01759092439193306,91.81765391938215,0.00387215255665485,0.959852430298151
14,0.9357674635857546,0.01759092439193306,91.81765391938215,0.00333251253602628,0.8797711684909868
15,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0033422516538766907,0.9135376320453779
16,0.9357674635857546,0.01759092439193306,91.81765391938215,0.004652496392612126,0.9290502592820205
17,0.930901109585907,0.019783737949642784,91.11173716362642,0.0026309089380730124,0.7915934337824431
18,0.9320140318767636,0.019370385999991246,91.26436458767724,0.0033915035934863474,0.9960210746451852
19,0.9357674635857546,0.01759092439193306,91.81765391938215,0.003083593525185829,0.8959461984943393
20,0.930901109585907,0.019783737949642784,91.11173716362642,0.0036599988577992455,0.835200890091347
21,0.9308939601921757,0.018188066083597926,91.27058941085778,0.0032416267559058215,0.9939249951357092
22,0.930901109585907,0.019783737949642784,91.11173716362642,0.0029159483574737037,0.838086622323849
23,0.9322308968199496,0.031136930381187134,90.10939664387625,0.0016967694690409754,0.7035825906925282
24,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0031220526805393603,0.9384330495068947
25,0.9308939601921757,0.018188066083597926,91.27058941085778,0.0032372598523719605,0.9698244064091147
26,0.930901109585907,0.019783737949642784,91.11173716362642,0.002525287164925753,0.8354708353702384
27,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0032696501113931653,0.921751401945554
28,0.9357674635857546,0.01759092439193306,91.81765391938215,0.002497109918952259,0.9301694178816452
29,0.9308939601921757,0.018188066083597926,91.27058941085778,0.0029360141260059798,0.9791241545135208
30,0.9357674635857546,0.01759092439193306,91.81765391938215,0.002096559268781323,0.9536627057867485
31,0.9308939601921757,0.018188066083597926,91.27058941085778,0.0029737592881406826,0.9879355133049134
32,0.9357674635857546,0.01759092439193306,91.81765391938215,0.003156244435723201,0.8800168932116472
33,0.9308939601921757,0.018188066083597926,91.27058941085778,0.0021808223279970278,0.9795736234236676
34,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0032106431844000733,0.8880517155193941
35,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0025919980659430257,0.9293520108840565
36,0.9357674635857546,0.01759092439193306,91.81765391938215,0.002481640124855585,0.905343388810991
37,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0034931079485290904,0.8882327501204669
38,0.9357674635857546,0.01759092439193306,91.81765391938215,0.003716635939996199,0.8901108267191491
39,0.9357674635857546,0.01759092439193306,91.81765391938215,0.003123977350716719,0.9336071516055621
40,0.930901109585907,0.019783737949642784,91.11173716362642,0.003251295990657766,0.8173009107665865
41,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0025647429214543005,0.8859131793422456
42,0.9357674635857546,0.01759092439193306,91.81765391938215,0.0033947392028716265,0.8989782235416847
43,0.9357674635857546,0.01759092439193306,91.81765391938215,0.003612166980338364,0.9123776282570955
44,0.930901109585907,0.019783737949642784,91.11173716362642,0.003997340734516756,0.8313113281328119
45,0.930901109585907,0.019783737949642784,91.11173716362642,0.003746769283818418,0.8596555034558386
46,0.930901109585907,0.019783737949642784,91.11173716362642,0.0033851270045990394,0.8238990579427088
