trial,roc_auc_mean,roc_auc_std,value,kernel,nu,gamma
137,0.6423086822237475,0.041221109094687305,60.108757312906015,sigmoid,0.0022685040968607045,0.02418292598724123
138,0.8916866849691146,0.04832762455225257,84.3359060416862,rbf,0.00244480595330958,0.01717559285591093
139,0.8910146419583619,0.042887862108686926,84.8126779849675,rbf,0.002818017118933115,0.02980426966258131
140,0.8885766986959506,0.046451601130175615,84.21250975657749,rbf,0.001974629536471986,0.02612685795737437
141,0.8983451536643027,0.040754973046502815,85.75901806177998,rbf,0.00017941613017330525,0.02259628259210877
142,0.8983380042705712,0.038406543273016604,85.99314609975546,rbf,0.000149417235910272,0.023710971444784637
143,0.8947990543735225,0.045065254039576924,84.97338003339455,rbf,0.0005974316981812952,0.019333543234853066
144,0.8938553344009762,0.039297142098983655,85.45581923019925,rbf,0.00029029690471408956,0.024009136043090146
145,0.8976874094410127,0.04288793891362233,85.47994705273904,rbf,0.0003114887279380475,0.021211110280231024
146,0.8979114237779303,0.0434328116380816,85.44786121398487,rbf,0.00029617050740637094,0.02098787606296891
147,0.8833361930908259,0.07161089438289768,81.17252987079281,rbf,0.00011297542808864455,0.015616940901941639
148,0.8925255471669337,0.041183634530691404,85.13419126362423,rbf,0.0002688846012877382,0.022182665999439088
149,0.8976874094410127,0.04288793891362233,85.47994705273904,rbf,0.0002911565689277953,0.021171672437735663
150,0.8979114237779303,0.0434328116380816,85.44786121398487,rbf,0.000327461314089321,0.020904477038066683
151,0.8952375505223823,0.04451958048545146,85.07179700369308,rbf,0.00040453501692998815,0.019782388329377808
152,0.8932333371463432,0.045342072930995236,84.7891264215348,rbf,0.0003203541048417943,0.018194912252828002
153,0.8979114237779303,0.04288995539123094,85.50214683866993,rbf,0.00027466962878655224,0.021284828567069907
154,0.8932285708838558,0.04374603213800487,84.94825387458509,rbf,0.0004620646288127496,0.02117115946026619
155,0.8947966712422786,0.0447886196975365,85.00080515447421,rbf,0.0003502294070569405,0.01934224052416833
156,0.8979590864028064,0.05091734348174982,84.70417429210566,rbf,0.00024573656571971194,0.015150227181044364
157,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0006505773477513437,0.012367552754480458
158,0.484228437428506,0.132524650458894,35.1703786969612,linear,0.0006862729101327252,0.011229707278356087
159,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00019385199269592528,0.017310958081149692
160,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0002663564327666638,0.007604276784888332
161,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0002744260968529392,0.005298296943758026
162,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00018448931776261361,0.00567306381430014
163,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00020125248973201706,0.007728655346884739
164,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00021900921507814902,0.007523709557869117
165,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00021637599654646,0.007789505845649362
166,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00019202496784706145,0.00801742710718648
167,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00020929243856124892,0.008030089700164004
168,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00020073572329084717,0.007448943673716064
169,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00018678602566366356,0.0010411807753626292
170,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0001876277165424422,0.0014075763071294718
171,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00019343995331380832,0.0024373509393466994
172,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00019563450528619838,0.001248922459655185
173,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00018220546777284098,0.0015509899206784987
174,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00015388133463777861,0.0014901218139534316
175,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00011429506304113331,0.001239798791028618
176,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0005602936056751336,0.0012049865747191268
177,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0007818821787186235,0.004228455014728621
178,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00010836138538241804,0.007036912699476112
179,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0004505305872526137,0.006130032032416728
180,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00020626828092064513,0.009173548814647584
181,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0005571578398547001,0.0014942792516894699
182,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0001977444075525899,0.003056188464907681
183,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00011125110709053906,0.0013721229080052872
184,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0005438104599042642,0.005894646261514894
185,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00043859604890284003,0.009245303593687002
186,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00040316963094915543,0.003427057138455016
187,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0001884740363367042,0.005237566712352756
188,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00011003026167299163,0.008040313164580115
189,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0007015098762362797,0.003094326210461011
190,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0009161115991965037,0.001776217309526073
191,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0006537197819234972,0.004590723723009659
192,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00020631312025223408,0.004428641470803919
193,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0008715939377203823,0.0076731317962782375
194,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00038905877759251193,0.0010845462130967404
195,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00023137126586549164,0.011083248708471804
196,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0005118933989795836,0.005831175986082048
197,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00010515107635282829,0.003176192868220605
198,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0003773486496311683,0.008874858202522626
199,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0007930898347976707,0.006110471654939333
200,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0001968413285035233,0.003907523258656303
201,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00010164166787040968,0.006645945117975129
202,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0014888046750756996,0.012207384977250291
203,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0002155901106093814,0.00743686433347324
204,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0003654549063518959,0.001013756557042693
205,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0002444581202231302,0.004154788804829242
206,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00047271016368310347,0.009313651050725765
207,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0003326854507161957,0.002934133986887367
208,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00012481223166604884,0.007288618970775831
209,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00022497074555299194,0.010750149151530271
210,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00035425249984206476,0.005166564577116341
211,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0004929809066017577,0.006483266310241056
212,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0004419825518159791,0.0050741041602920724
213,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00027712967061617623,0.002730406067047591
214,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0001713425411494811,0.001062260610212056
215,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0005766900405976137,0.012986710554728692
216,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00010512054959666998,0.008532017878462249
217,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0002737002743056621,0.007172338185395293
218,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.000409397596923903,0.004843600027425388
219,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00020829564155159884,0.01063841590894471
220,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00033172346608269384,0.003168943921103738
221,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00020860746006075485,0.009261314616278844
222,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00010670679704447424,0.006243563703955087
223,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00021373782127254666,0.008730449663522606
224,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00030085206467495305,0.0031855185249341335
225,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00044270233981844433,0.0011050832038422293
226,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00018951033191542098,0.005233369638355879
227,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0003596928391076411,0.010214362570956936
228,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00010287843530988055,0.007227085969495393
229,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0002656690010300187,0.003384123748386706
230,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0005160923543992505,0.005495418507241334
231,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0006221191784253449,0.0012342641954701658
232,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0007959355100272813,0.0026053678063321026
233,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00021798731314082054,0.004050808501278123
234,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0005470751425183905,0.0010180908413720549
235,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00033361074792560245,0.008069283467747884
236,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0001821471465764013,0.00640010047194223
237,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00042403635768286806,0.012610812560410281
238,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00027364488844836574,0.0038501337676628508
239,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00015949637659922215,0.00963863926321071
240,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0003890594420475977,0.005686276726296367
241,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00021197501296026732,0.002767792527418768
242,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00011761616380425161,0.002430997906015817
243,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00023722934278886166,0.004718131493369354
244,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00030175022671883114,0.00795183664497026
245,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.000730408209936656,0.0010463526824280767
246,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00018030390218584465,0.004014402437789187
247,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0004847743466930845,0.006823491229746568
248,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00011207257449961035,0.0032601492902621307
249,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0003354481950056424,0.009251926844095952
250,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0005912429082400868,0.005508800331612829
251,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0002497549851581015,0.010995520219648221
252,0.2570540684816594,0.13600023298561553,12.105383549604387,poly,0.0004021541055526055,0.057276190362082736
253,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00019487859181519226,0.002445773219920788
254,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00110843676134421,0.006717822513790789
255,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00010679585084692174,0.004558389119789619
256,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00027648484326114805,0.007933022770666015
257,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0017427617547075864,0.0027005125248592133
258,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0003366443415314934,0.004992960856797688
259,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0004952758967199329,0.011421818704447726
260,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0002018360291266313,0.0010147276774017376
261,0.3836221688400823,0.0782862256833786,30.53359431567037,sigmoid,0.00038507127263194205,0.009001260196256102
262,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0002698818097056346,0.006572655742176959
263,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00011162654502495543,0.0035559059120657743
264,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00020476665325407404,0.012981047318503434
265,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00029694418402652,0.0010493312803215315
266,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0004336185857990265,0.0056355398582582155
267,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0005711923784046762,0.008007629005239427
268,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00010150660706297217,0.0029721058311718363
269,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0003420229116433903,0.004643608960286604
270,0.4768121329977884,0.18026232541941342,29.6549807578375,linear,0.00021980720076905172,0.009602101989402718
271,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00019409976088513808,0.006783674283919065
272,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.0006674501435806786,0.00243174971847291
273,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00047591309965133884,0.004189599852477318
274,0.9457194196598796,0.013988736402088043,93.17306832577916,poly,0.00029445496087057905,0.010337031914561402
